transaction_id,customer_id,card_number,timestamp,merchant_category,merchant_type,merchant,amount,currency,country,city,city_size,card_type,card_present,device,channel,device_fingerprint,ip_address,distance_from_home,high_risk_merchant,transaction_hour,weekend_transaction,velocity_last_hour,is_fraud
TX_6d6df9f4,CUST_15619,379996618104360,2024-10-23 07:54:20.992229+00:00,Travel,airlines,Emirates,1815.76,CAD,Canada,Unknown City,medium,Basic Credit,False,Android App,mobile,a32b1fe04d9d5f9464858c8f0e3948e6,16.168.11.150,0,True,7,False,"{'num_transactions': 375, 'total_amount': 8807426.771262549, 'unique_merchants': 99, 'unique_countries': 12, 'max_single_amount': 1881308.9182256332}",False
TX_254062ca,CUST_32781,6619269740303863,2024-10-19 19:29:37.554020+00:00,Retail,physical,Best Buy,9756.19,MXN,Mexico,Unknown City,medium,Gold Credit,False,Edge,web,ab2fd369a0aa4fb3bf119b752285f269,3.66.186.53,0,False,19,True,"{'num_transactions': 84, 'total_amount': 1706980.938240289, 'unique_merchants': 56, 'unique_countries': 11, 'max_single_amount': 536097.0342022817}",False
TX_f5162cc4,CUST_80927,6875574290402158,2024-10-16 19:43:34.012508+00:00,Retail,physical,IKEA,8235.15,MXN,Mexico,Unknown City,medium,Premium Debit,False,iOS App,mobile,72e3315bfe66a94906fd2a0d9bb8c321,244.140.107.175,0,False,19,False,"{'num_transactions': 678, 'total_amount': 30556490.887750015, 'unique_merchants': 104, 'unique_countries': 12, 'max_single_amount': 4936935.3197118575}",False
TX_cf4bcdd4,CUST_73027,4293804931359825,2024-10-20 20:30:33.396840+00:00,Restaurant,fast_food,Burger King,735.92,MXN,Mexico,Unknown City,medium,Basic Credit,False,Android App,mobile,0f98e81c87acd8708116f9ab93a805f8,49.78.124.232,0,False,20,True,"{'num_transactions': 458, 'total_amount': 13373904.454055065, 'unique_merchants': 103, 'unique_countries': 12, 'max_single_amount': 1243787.8330800456}",False
TX_89ed7f43,CUST_29569,4497570259311755,2024-10-26 14:23:53.067530+00:00,Restaurant,casual,TGI Fridays,108.63,GBP,UK,Unknown City,medium,Premium Debit,True,Magnetic Stripe,pos,8830db2f9354aa83f63f7e3a3c35b0a2,112.11.64.141,1,False,14,True,"{'num_transactions': 20, 'total_amount': 912079.5993161098, 'unique_merchants': 15, 'unique_countries': 5, 'max_single_amount': 656390.0472394396}",True
TX_b3b3d8ef,CUST_15771,6216238417003152,2024-10-18 07:33:24.270252+00:00,Entertainment,events,Regal Cinemas,273.47,EUR,France,Unknown City,medium,Basic Credit,False,Safari,web,06d8413739b4f5a3492617af4a3148ac,94.202.209.48,0,True,7,False,"{'num_transactions': 9, 'total_amount': 2181.9606031068142, 'unique_merchants': 8, 'unique_countries': 1, 'max_single_amount': 756.0382439638655}",False
TX_611fdaeb,CUST_57866,6678252391816811,2024-10-05 13:49:16.970250+00:00,Grocery,online,Instacart,340.1,EUR,Germany,Unknown City,medium,Premium Debit,False,Firefox,web,26f2c3bced3bdb5d037dceb0f10b4f93,191.8.225.165,0,False,13,True,"{'num_transactions': 777, 'total_amount': 29956771.9676088, 'unique_merchants': 104, 'unique_countries': 12, 'max_single_amount': 4214094.904507965}",False
TX_52970718,CUST_58670,374987462541075,2024-10-01 06:51:40.122528+00:00,Retail,online,Shopify Store,17810.6,BRL,Brazil,Unknown City,medium,Basic Credit,True,Chip Reader,pos,76c42f402974cd5d662932db335c6221,148.222.135.113,1,False,6,False,"{'num_transactions': 591, 'total_amount': 12624161.20902821, 'unique_merchants': 104, 'unique_countries': 12, 'max_single_amount': 1708680.803650952}",True
TX_66148302,CUST_20139,373017396639208,2024-10-13 18:03:26.299662+00:00,Gas,major,Shell,52034.65,JPY,Japan,Unknown City,medium,Gold Credit,False,Chrome,web,e9e0e0db1c95f5f44613492b2f931fac,67.106.136.11,0,False,18,True,"{'num_transactions': 755, 'total_amount': 48975306.27519064, 'unique_merchants': 103, 'unique_countries': 12, 'max_single_amount': 4464383.673843085}",False
TX_fb09c8f9,CUST_46591,4551515666971298,2024-10-05 19:30:47.960842+00:00,Entertainment,gaming,Xbox Live,84642.38,NGN,Nigeria,Unknown City,medium,Basic Credit,False,iOS App,mobile,643dd925b795326246e43184967871eb,202.44.156.76,0,True,19,True,"{'num_transactions': 179, 'total_amount': 28936769.622581165, 'unique_merchants': 81, 'unique_countries': 11, 'max_single_amount': 1047668.5602323061}",False
TX_be991b43,CUST_60468,6305547259370160,2024-10-16 03:06:45.463125+00:00,Grocery,physical,Food Lion,34373.31,RUB,Russia,Unknown City,medium,Basic Credit,False,Chrome,web,177308c8a750d14d26a729f3a58405be,135.197.206.109,1,False,3,False,"{'num_transactions': 345, 'total_amount': 7466051.087338773, 'unique_merchants': 96, 'unique_countries': 12, 'max_single_amount': 977517.9870586925}",True
TX_3580449e,CUST_62591,4139718309360199,2024-09-30 18:11:00.887452+00:00,Restaurant,premium,Nobu,190.91,USD,USA,Houston,large,Basic Debit,False,Chrome,web,2521c8ec37ef1d0d1261dfcfe85e32e4,26.62.105.168,0,False,18,False,"{'num_transactions': 1755, 'total_amount': 89104383.32205452, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 3978244.9920631973}",False
TX_00f0f37a,CUST_86703,5673906756390822,2024-10-28 02:52:22.194162+00:00,Travel,hotels,Hyatt,1718834.69,NGN,Nigeria,Unknown City,medium,Premium Debit,False,Android App,mobile,834119d8cd999e0d70abd1bcabb627ad,193.235.86.234,1,True,2,False,"{'num_transactions': 73, 'total_amount': 5578665.336246422, 'unique_merchants': 49, 'unique_countries': 10, 'max_single_amount': 1718834.685737637}",True
TX_79028ec1,CUST_42325,379132823358720,2024-10-02 21:14:35.499217+00:00,Healthcare,medical,Lab Corp,230.04,USD,USA,Philadelphia,medium,Basic Credit,False,Edge,web,457119156c8c906bf366fa23bf163c88,86.138.117.214,0,False,21,False,"{'num_transactions': 433, 'total_amount': 11269298.118481332, 'unique_merchants': 100, 'unique_countries': 12, 'max_single_amount': 1596791.0717404513}",False
TX_20dac052,CUST_95606,5444740071349793,2024-10-14 00:29:44.820620+00:00,Healthcare,medical,Urgent Care,999.83,CAD,Canada,Unknown City,medium,Platinum Credit,False,Android App,mobile,babb2c19e4f52a0700eb813ac8783772,108.159.71.37,0,False,0,False,"{'num_transactions': 627, 'total_amount': 17785082.69433574, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 2493718.0045178756}",False
TX_15eb2f8c,CUST_76636,6944969779970013,2024-10-18 03:15:53.343652+00:00,Entertainment,events,Ticketmaster,21316.3,RUB,Russia,Unknown City,medium,Basic Credit,False,Chrome,web,8377508748eeda64efefcacac080e0f4,230.34.166.128,1,True,3,False,"{'num_transactions': 682, 'total_amount': 7965136.861854591, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 890083.2624633015}",False
TX_bf3d6ebe,CUST_78886,5594046380535082,2024-10-21 02:18:46.924948+00:00,Restaurant,casual,Chili's,1211.21,MXN,Mexico,Unknown City,medium,Basic Credit,False,Android App,mobile,05c662db963b320605423bb7abc31669,159.243.212.4,0,False,2,False,"{'num_transactions': 203, 'total_amount': 4199782.286196563, 'unique_merchants': 85, 'unique_countries': 12, 'max_single_amount': 1030000.3962355423}",False
TX_7028d4c8,CUST_53372,6860037569187451,2024-10-10 22:12:20.375483+00:00,Healthcare,medical,Lab Corp,18801.68,MXN,Mexico,Unknown City,medium,Platinum Credit,False,Safari,web,36890efdcc17e7746726c775614dc3ed,15.253.192.237,0,False,22,False,"{'num_transactions': 442, 'total_amount': 17334623.868933436, 'unique_merchants': 99, 'unique_countries': 12, 'max_single_amount': 831930.5512411614}",False
TX_f96522f2,CUST_58732,370807943322149,2024-10-20 07:55:05.447136+00:00,Healthcare,medical,Medical Center,417.69,USD,USA,San Antonio,medium,Premium Debit,False,Chrome,web,4b513f1fc98be1a0c175164ab73935ad,27.132.97.137,0,False,7,True,"{'num_transactions': 298, 'total_amount': 11014687.081786798, 'unique_merchants': 93, 'unique_countries': 12, 'max_single_amount': 3588405.034126166}",False
TX_19682b92,CUST_84137,4841442872061691,2024-10-03 16:22:31.814488+00:00,Grocery,online,Instacart,575.35,CAD,Canada,Unknown City,medium,Premium Debit,False,Edge,web,7eb59acefde7b396f4d7ad5b80cb9c2e,25.111.147.140,0,False,16,False,"{'num_transactions': 543, 'total_amount': 14942133.812692272, 'unique_merchants': 102, 'unique_countries': 12, 'max_single_amount': 1036755.423396105}",False
TX_cfe62b24,CUST_59050,370198874524543,2024-10-05 13:52:51.285255+00:00,Restaurant,premium,Morton's,228631.69,NGN,Nigeria,Unknown City,medium,Platinum Credit,False,Edge,web,fd29ca9977356b35c41448a65b9c6e17,120.250.200.57,0,False,13,True,"{'num_transactions': 800, 'total_amount': 155554869.26098812, 'unique_merchants': 104, 'unique_countries': 12, 'max_single_amount': 3283244.9216504893}",False
TX_a58c6039,CUST_66249,5002287610555807,2024-10-21 00:14:33.291308+00:00,Restaurant,casual,Chili's,18045.31,JPY,Japan,Unknown City,medium,Gold Credit,False,Android App,mobile,69315fd5cc52fa55f0b6b30e5496162e,224.113.33.12,0,False,0,False,"{'num_transactions': 539, 'total_amount': 40401658.75414552, 'unique_merchants': 103, 'unique_countries': 12, 'max_single_amount': 925511.1322269453}",False
TX_00233882,CUST_33441,5266192877792153,2024-10-02 05:10:52.480430+00:00,Gas,major,Exxon,234.09,GBP,UK,Unknown City,medium,Basic Debit,False,iOS App,mobile,02da27af70f9209d667d51a0e55ca26e,219.128.250.4,0,False,5,False,"{'num_transactions': 1474, 'total_amount': 34188118.15023697, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 2803144.83921791}",False
TX_096b7dd6,CUST_61209,5105770590182128,2024-10-29 03:45:02.818057+00:00,Travel,hotels,Hyatt,217.82,RUB,Russia,Unknown City,medium,Gold Credit,True,Chip Reader,pos,3039272d18cbd595309435ed4936b9a5,7.132.62.77,1,True,3,False,"{'num_transactions': 96, 'total_amount': 4985589.355300287, 'unique_merchants': 60, 'unique_countries': 12, 'max_single_amount': 841990.7515430952}",True
TX_05d62761,CUST_73956,5187767769182542,2024-10-12 23:19:30.785374+00:00,Restaurant,fast_food,Wendy's,56.22,USD,USA,San Antonio,medium,Basic Debit,False,Edge,web,41b03e19d8b8a54941f41634d5e1ad96,229.159.115.71,0,False,23,True,"{'num_transactions': 480, 'total_amount': 12960345.549640877, 'unique_merchants': 101, 'unique_countries': 12, 'max_single_amount': 1009353.1793312039}",False
TX_9d5639a4,CUST_27283,6781402209819820,2024-10-29 01:47:03.206646+00:00,Entertainment,streaming,HBO Max,1227.47,NGN,Nigeria,Unknown City,medium,Platinum Credit,True,Magnetic Stripe,pos,f5772c97a8e2bcf909674d8701480d55,153.151.48.241,1,True,1,False,"{'num_transactions': 56, 'total_amount': 3127944.5239838473, 'unique_merchants': 44, 'unique_countries': 12, 'max_single_amount': 931376.9025181639}",True
TX_f5db8344,CUST_16791,372111121129774,2024-10-01 23:06:15.323389+00:00,Travel,hotels,Hyatt,193727.3,RUB,Russia,Unknown City,medium,Basic Credit,True,Magnetic Stripe,pos,bc736b42174bb7b43b6406e9e9de595a,150.225.175.166,1,True,23,False,"{'num_transactions': 2267, 'total_amount': 64485118.54306962, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 3598546.8819281394}",True
TX_5a94bf93,CUST_62393,6714893600669628,2024-10-04 06:19:24.402474+00:00,Healthcare,pharmacy,Walgreens,344.74,EUR,Germany,Unknown City,medium,Premium Debit,False,Edge,web,3a6070a180e59b44825fb261cc647f9e,135.232.158.154,0,False,6,False,"{'num_transactions': 967, 'total_amount': 27021367.142368205, 'unique_merchants': 104, 'unique_countries': 12, 'max_single_amount': 2483394.72318348}",False
TX_a0318980,CUST_43234,371578260341934,2024-10-11 02:31:35.434933+00:00,Retail,online,Shopify Store,15246.69,BRL,Brazil,Unknown City,medium,Basic Credit,True,NFC Payment,pos,ec7748da58f2e7897be09831fd76ff4e,217.120.80.242,1,False,2,False,"{'num_transactions': 407, 'total_amount': 40114118.395513386, 'unique_merchants': 103, 'unique_countries': 12, 'max_single_amount': 936474.2712816907}",True
TX_2bf564ab,CUST_51337,6813890779111903,2024-10-09 02:14:09.583692+00:00,Retail,physical,IKEA,43422.53,NGN,Nigeria,Unknown City,medium,Basic Debit,False,Safari,web,3f255a920003c120c96269fd434a146d,68.39.88.69,1,False,2,False,"{'num_transactions': 313, 'total_amount': 11399830.177011956, 'unique_merchants': 98, 'unique_countries': 12, 'max_single_amount': 789356.816195809}",False
TX_1f7891ea,CUST_30366,5370429387514625,2024-10-24 01:56:03.012740+00:00,Travel,airlines,Southwest,1376.8,EUR,Germany,Unknown City,medium,Platinum Credit,False,iOS App,mobile,35aeb69e095cf828af34ff999fa6c01a,248.200.173.183,0,True,1,False,"{'num_transactions': 46, 'total_amount': 840162.1587705637, 'unique_merchants': 36, 'unique_countries': 9, 'max_single_amount': 448768.6463051447}",False
TX_b35668ad,CUST_37299,6064694495316150,2024-10-06 04:54:27.008068+00:00,Gas,local,Local Gas Station,7146.99,BRL,Brazil,Unknown City,medium,Platinum Credit,False,Safari,web,6403380942fe3e5864a007e405e3c7c0,51.62.164.19,1,False,4,True,"{'num_transactions': 1259, 'total_amount': 37298890.09996156, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 1678412.154583844}",True
TX_4c1168f5,CUST_54615,6066416291114557,2024-10-02 09:09:23.435967+00:00,Travel,airlines,Emirates,305.03,USD,USA,Chicago,large,Basic Debit,False,Edge,web,279ea9bab01580487deffb34cbb42b80,240.21.236.72,0,True,9,False,"{'num_transactions': 1106, 'total_amount': 15972435.042488292, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 870923.1555613881}",False
TX_16f2a99b,CUST_68887,4438882772208505,2024-10-12 04:21:13.041845+00:00,Education,online,Udemy,1610.8,NGN,Nigeria,Unknown City,medium,Basic Credit,False,Android App,mobile,863f1398173973f4eca54015e39ff8ef,45.39.188.145,1,False,4,True,"{'num_transactions': 1422, 'total_amount': 39528377.75515409, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 4762626.782435063}",True
TX_ce3555a1,CUST_75069,4093415752036194,2024-10-15 15:34:48.921747+00:00,Entertainment,gaming,Epic Games,74.69,GBP,UK,Unknown City,medium,Basic Debit,False,Edge,web,8dbdb4e1dc20899f6d54173e9d5a202d,250.197.20.95,1,True,15,False,"{'num_transactions': 201, 'total_amount': 8772895.49700409, 'unique_merchants': 84, 'unique_countries': 12, 'max_single_amount': 832319.6731453422}",False
TX_08b187cd,CUST_83088,6880914603059464,2024-10-30 23:08:47.398363+00:00,Healthcare,medical,Lab Corp,186171.54,NGN,Nigeria,Unknown City,medium,Basic Debit,False,Android App,mobile,20625b4319a9b8dc5ad3372dd05760ea,191.67.87.0,0,False,23,False,"{'num_transactions': 2, 'total_amount': 1083603.1941577317, 'unique_merchants': 2, 'unique_countries': 1, 'max_single_amount': 820073.3015233278}",False
TX_ef98ad30,CUST_29689,4412073751950719,2024-10-30 11:25:54.666163+00:00,Retail,online,AliExpress,399.33,EUR,France,Unknown City,medium,Basic Credit,False,Android App,mobile,1186f280a4cc55ce96052f377b10929a,172.254.252.103,1,False,11,False,"{'num_transactions': 19, 'total_amount': 486365.7922105063, 'unique_merchants': 18, 'unique_countries': 5, 'max_single_amount': 85704.30007638609}",False
TX_528987b7,CUST_14161,5998968052974475,2024-10-11 13:33:15.662525+00:00,Healthcare,medical,Lab Corp,2517.19,BRL,Brazil,Unknown City,medium,Platinum Credit,False,Edge,web,c88d54f597654adb5fab732158b69a63,31.208.4.162,1,False,13,False,"{'num_transactions': 31, 'total_amount': 765516.750815337, 'unique_merchants': 30, 'unique_countries': 8, 'max_single_amount': 271278.4731154865}",False
TX_da6de34b,CUST_21317,372127125575333,2024-10-23 19:30:51.437697+00:00,Retail,online,Shopify Store,21937.1,RUB,Russia,Unknown City,medium,Basic Debit,False,Safari,web,7c83b5975b96b5a68240d6e5f332acd5,183.24.236.113,0,False,19,False,"{'num_transactions': 107, 'total_amount': 2743678.9309071773, 'unique_merchants': 65, 'unique_countries': 12, 'max_single_amount': 296193.0987894628}",False
TX_b6d09c41,CUST_54100,4763130517184564,2024-10-17 21:59:37.022611+00:00,Entertainment,events,Regal Cinemas,1619.79,BRL,Brazil,Unknown City,medium,Basic Debit,False,Safari,web,2a73630ab8db08871f428f13047b11a5,3.58.220.30,0,True,21,False,"{'num_transactions': 233, 'total_amount': 4335885.465115221, 'unique_merchants': 86, 'unique_countries': 12, 'max_single_amount': 798455.6415126569}",False
TX_17b62155,CUST_31102,5644876718357191,2024-10-22 09:12:17.712989+00:00,Healthcare,pharmacy,Rite Aid,4443.41,MXN,Mexico,Unknown City,medium,Basic Credit,False,iOS App,mobile,178933e7bf1d55001d4d0be197bddb1e,132.211.113.122,0,False,9,False,"{'num_transactions': 99, 'total_amount': 1958631.8576053742, 'unique_merchants': 57, 'unique_countries': 11, 'max_single_amount': 516441.00718981243}",False
TX_7be536f1,CUST_81344,4701068780352606,2024-10-23 12:24:44.441887+00:00,Travel,hotels,Sheraton,1335.22,SGD,Singapore,Unknown City,medium,Platinum Credit,False,Firefox,web,493f381b13741e3167e909c338818f26,43.180.168.3,1,True,12,False,"{'num_transactions': 289, 'total_amount': 14239384.804419195, 'unique_merchants': 95, 'unique_countries': 11, 'max_single_amount': 5603344.258792856}",False
TX_708cf4c3,CUST_54489,5843694564379071,2024-10-21 04:12:18.099424+00:00,Education,supplies,Chegg,602.76,SGD,Singapore,Unknown City,medium,Premium Debit,False,Firefox,web,601caa44bd74378e15f7d0f291e4f8c3,197.116.132.225,0,False,4,False,"{'num_transactions': 304, 'total_amount': 7780937.258669296, 'unique_merchants': 97, 'unique_countries': 12, 'max_single_amount': 892829.7536470214}",False
TX_dd21a649,CUST_24392,379600802114199,2024-10-01 12:27:45.089256+00:00,Restaurant,casual,Olive Garden,90.46,AUD,Australia,Unknown City,medium,Basic Debit,False,Firefox,web,484dbfc7e122692849048cd177aa2af4,243.0.223.107,0,False,12,False,"{'num_transactions': 963, 'total_amount': 25247255.96919187, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 1343260.860268002}",False
TX_1b9f03cf,CUST_43831,6110578030166002,2024-10-10 21:02:33.357089+00:00,Grocery,online,Instacart,31392.57,MXN,Mexico,Unknown City,medium,Platinum Credit,False,Android App,mobile,1768413e92113715a69bea17587e9c25,197.126.171.248,1,False,21,False,"{'num_transactions': 155, 'total_amount': 4234339.775025344, 'unique_merchants': 82, 'unique_countries': 11, 'max_single_amount': 927102.182477821}",True
TX_54546dab,CUST_58953,379481644463577,2024-10-19 06:17:58.107847+00:00,Retail,physical,Costco,224.23,AUD,Australia,Unknown City,medium,Basic Credit,False,Chrome,web,ae06bc5eab58d47e169fa1ad1b737a64,85.73.177.190,0,False,6,True,"{'num_transactions': 388, 'total_amount': 6597169.592765704, 'unique_merchants': 101, 'unique_countries': 12, 'max_single_amount': 1460771.791068701}",False
TX_909ee509,CUST_32888,5111812554248255,2024-10-11 10:19:04.856571+00:00,Travel,airlines,Emirates,43084.63,JPY,Japan,Unknown City,medium,Basic Credit,False,iOS App,mobile,afdd38b2a539dd0f2b9b2530224de101,101.224.229.0,0,True,10,False,"{'num_transactions': 540, 'total_amount': 17770749.770545833, 'unique_merchants': 103, 'unique_countries': 12, 'max_single_amount': 1272763.5227861088}",False
TX_d8c2dcd0,CUST_28230,4102250207971763,2024-10-06 03:12:55.167668+00:00,Travel,airlines,JetBlue,18668.32,MXN,Mexico,Unknown City,medium,Basic Credit,False,Firefox,web,ebf57a09375b92c37f157f13b490fbae,140.139.38.246,0,True,3,True,"{'num_transactions': 686, 'total_amount': 25663668.610222675, 'unique_merchants': 104, 'unique_countries': 12, 'max_single_amount': 3340029.9707169277}",False
